chromosome geneName geneId transId transLenTrue Ps piS Ss_p Pn piN Sn_p Ds kS Ss_d Dn kN Sn_d DoS alphaMK
3R pad FBgn0038418 FBtr0301514 3276 64 0.0075523100164257 666.454666666668 67 0.00172251898897028 2105.54533333334 61 0.0933734939759033 664.000000000002 25 0.0118595825426945 2108.00000000001 -0.0730215167080748 -1.554375
3R kuk FBgn0038476 FBtr0083397 2231 50 0.0152853321752929 405.465395601832 81 0.00406963380819376 1304.49903639817 37 0.0941759603469643 403.499999999999 48 0.0367604824813325 1305.75 0.0704875508626638 -0.24875
3R beat-IIb FBgn0038494 FBtr0083411 2070 43 0.0149734739878323 316.279341666667 26 0.00215489156943486 904.720658333332 5 0.0158394931362196 315.666666666667 4 0.00441826215022092 905.333333333332 0.0922938976552622 0.244186046511628
3R beat-IIa FBgn0038498 FBtr0083453 2984 33 0.009285718955092 328.795128 35 0.00372818778380893 964.204871999998 9 0.0272727272727273 330 3 0.00311526479750779 962.999999999998 -0.183960907506536 -2.18181818181818
3R Prx3 FBgn0038519 FBtr0083503 1017 37 0.0223456891882803 168.217096333334 11 0.000295135315706417 533.782903666667 12 0.0716417910447761 167.5 2 0.00374181478016838 534.5 0.0366014458074051 -0.783783783783784
3R sll FBgn0038524 FBtr0083462 1987 71 0.0250799105196447 337.089742 34 0.00203957464547873 1057.910258 28 0.0827790096082779 338.25 5 0.00473148805299267 1056.75 -0.0211393199698788 -1.68169014084507
3R CG7713 FBgn0038545 FBtr0083513 816 29 0.0247714843757621 131.424666666667 3 0.00016848225802843 375.575333333334 10 0.076530612244898 130.666666666667 3 0.00797165633303808 376.333333333333 0.0875810829723351 0.655172413793103
3R MED17 FBgn0038578 FBtr0083558 2060 94 0.0369537114611905 451.438361999999 15 0.000606796683858732 1474.561638 30 0.0664329212031742 451.583333333332 3 0.002034702989883 1474.41666666667 0.0135625613535392 -0.595744680851064
3R CG18599 FBgn0038592 FBtr0083571 1847 51 0.0205712136213093 320.38104 27 0.00114545750574075 1104.61896 16 0.0530421216848674 320.5 4 0.00452693526482572 1104.5 0.0258893310634873 -1.11764705882353
3R CG7669 FBgn0038607 FBtr0083576 2041 42 0.0127016255973867 397.612196166666 52 0.00404032369487879 1414.37287883334 36 0.09327731092437 396.666666666666 33 0.0240480961923847 1413.83333333334 -0.0363601357213884 -0.350649350649351
3R Cpr92A FBgn0038714 FBtr0083811 1120 31 0.0162265630854602 211.567421333333 20 0.00111233172251309 523.432578666667 24 0.113296616837136 211.833333333333 2 0.00382287352660083 523.166666666667 -0.0315116032729647 -6.74193548387097
3R Surf6 FBgn0038746 FBtr0083854 1150 39 0.0348785338528926 206.619465000001 12 0.000693837187655764 765.380534999999 18 0.0869040434520215 207.125000000001 15 0.0196110475567904 764.874999999999 0.164610256239081 0.630769230769231
3R RhoGAP92B FBgn0038747 FBtr0083821 3016 108 0.0217982776261682 528.736179999998 34 0.00112462491913184 1691.26382000001 41 0.0777251184834127 527.499999999998 3 0.0017725258493353 1692.50000000001 -0.0267646085284837 -3.30246913580247
3R Hs6st FBgn0038755 FBtr0083846 2657 60 0.0237019178083989 321.412833333333 11 0.000533609889702983 1064.58716666666 20 0.0619195046439629 322.999999999999 1 0.000940733772342429 1063 -0.00705218949909074 -2.66666666666667
3R Sirt2 FBgn0038788 FBtr0083882 1399 35 0.0128902285482242 241.707599166667 20 0.00152833294358373 823.292400833332 30 0.123097965464182 243.708333333334 18 0.0219166962609711 821.291666666665 0.0451367453035685 0.0476190476190477
3R Lrrk FBgn0038816 FBtr0112788 7572 287 0.0169153269334076 1796.13704959865 112 0.00075227133119719 5538.84802540136 165 0.0923333642347278 1797.83333333332 18 0.00343135779429911 5537.16666666669 -0.00674802510623073 -2.57723577235772
3R Cpr92F FBgn0038819 FBtr0083919 1858 62 0.0262777228389164 291422 14 0.000323858418527227 851.577999999999 17 0.0581527936145952 292.333333333333 2 0.00235109717868339 850.666666666665 0.0266842065703667 -0.919354838709677
3R RhoGAP93B FBgn0038853 FBtr0084036 5353 170 0.0198461673355992 946.555470000005 58 0.000973986578533977 3043.44452999999 67 0.070768418273039 946.750000000005 10 0.00328596073276926 3043.24999999999 -0.00240868222288339 -1.28588235294118
3R Ubpy FBgn0038862 FBtr0084016 3204 128 0.0246079961778248 615.283351666666 38 0.000753849066123256 2072.70164833334 57 0.0924949290060853 616.25 10 0.0048268372149149 2071.75000000001 0.0198729405953112 -0.6921875
3R CG6353 FBgn0038893 FBtr0084116 1222 15 0.0189047176707437 102331 12 0.00129765837178825 365669 5 0.0493421052631579 101.333333333333 2 0.00545454545454545 366.666666666667 0.0353086268093802 -1
3R CG6439 FBgn0038922 FBtr0084190 1861 61 0.0297236668078578 274.503190333334 6 0.000128663301324473 835.496809666666 15 0.0546780072904009 274.333333333334 1 0.00119664938173115 835.666666666666 0.0171066834289125 -0.475409836065574
3R CG5278 FBgn0038986 FBtr0084281 1722 50 0.0446285390060129 203.078166666667 5 0.000119296248632906 681.921833333333 16 0.0783993466721109 204.083333333334 2 0.00293721698690491 680.916666666666 0.0334459224269897 0.2
3R Dcr-1 FBgn0039016 FBtr0084324 6913 322 0.0272849195067545 1596.20487049998 150 0.00171671878443242 5150.79512950001 112 0.0707023306741756 1598.24999999998 46 0.00893420733187666 5148.75000000001 0.0529934339104016 -0.13421550094518
3R CG4721 FBgn0039024 FBtr0084317 2213 114 0.035094718087009 481.728770333331 48 0.00228013545505877 1576.27122966667 30 0.0642487046632127 482.499999999998 4 0.00253887654712789 1575.5 -0.0229930066003665 -2.15789473684211
3R lmd FBgn0039039 FBtr0084364 3197 112 0.0266652156024086 579.852292294666 119 0.00498027493191321 2018.13483770534 29 0.05170185264972 580.25 10 0.0049560153636476 2017.75000000001 -0.0699044045860345 -2.08125
3R CG17111 FBgn0039048 FBtr0303508 2959 136 0.0338796514764263 580.541877499999 97 0.00356560999458337 1795.45812250001 48 0.0824742268041238 581.999999999999 13 0.00724637681159417 1794.00000000001 -0.014455899766362 -1.63348416289593
3R CG13830 FBgn0039054 FBtr0302022 2451 95 0.0224594375379914 385.865843999999 28 0.00117483735047005 1501.133916 20 0.0518806744487679 385.499999999999 1 0.000666000666000664 1501.5 -0.0370345911827983 -4.89473684210526
3R Rassf FBgn0039055 FBtr0084407 3473 124 0.0247705021457877 570.109606333332 45 0.000665501987187444 1847.89039366667 43 0.0753614721775962 570.583333333332 4 0.00216518561955884 1847.41666666667 0.00176449357133151 -2.90120967741935
3R VhaAC39-2 FBgn0039058 FBtr0084401 1233 86 0.0578006395964227 247.065333333334 4 4.98332378532238e-05 802.934666666666 30 0.126037607995934 245.958333333334 9 0.0111934497590299 804.041666666666 0.0807050321780686 0.844961240310077
3R EloA FBgn0039066 FBtr0084374 2869 74 0.0198032294307341 436.524324999999 29 0.000708109005019891 1492.475675 23 0.054836252856055 437.666666666666 13 0.00938757264193114 1491.33333333334 0.111646819068555 0.306652806652807
3R CG4434 FBgn0039071 FBtr0084382 1795 84 0.0322512911079262 373.397333333333 2 5.8693038453254e-05 1231.60266666667 40 0.107454667562122 372.249999999999 5 0.00405597241938755 1232.75 0.034556402911362 0.80952380952381
3R Irk2 FBgn0039081 FBtr0084425 1894 68 0.0268510162298667 317.181851666666 5 7.07983031609179e-05 1041.81814833333 17 0.0539825350621858 314.916666666666 6 0.0057466677308644 1044.08333333333 0.0935822534214789 0.791666666666667
3R beat-IV FBgn0039089 FBtr0332427 3278 71 0.0270349028166795 327.499898166667 20 0.00199721926209235 1010.50010183333 17 0.0518951920630883 327.583333333333 1 0.000989690721649486 1010.41666666666 -0.050079372937943 -3.7887323943662
3R CG10365 FBgn0039109 FBtr0084446 1713 39 0.0239990647552898 203.464310166667 14 0.00119619703703215 648.535689833333 14 0.0688242523555919 203.416666666667 2 0.00308364383913658 648.583333333333 -0.00459381948587867 -1.51282051282051
3R Ime4 FBgn0039139 FBtr0084532 1971 68 0.0234382931061673 413.899333333333 9 0.000422869786661878 1410.10066666667 34 0.0821256038647344 414 4 0.00283687943262411 1410 0.0156676948736242 -125
3R spas FBgn0039141 FBtr0084533 3601 70 0.0130021157900915 568.71485 25 0.000259700665487957 1705.28515 37 0.0651026392961877 568.333333333333 2 0.00117256204807504 1705.66666666667 -0.0018902666535335 -5.60714285714286
3R CG18528 FBgn0039189 FBtr0084628 1676 72 0.0258760276723729 356.860193333333 37 0.00194168273252564 1122.13980666666 42 0.11764705882353 356.999999999999 5 0.00445632798573976 1122 -0.0333038849622302 -3.31666666666667
3R atl FBgn0039213 FBtr0084656 2889 45 0.0152679489999927 392.167349999999 5 0.000267497333623751 1230.83265 31 0.0793854033290654 390.499999999999 2 0.00162271805273834 1232.5 0.00281303161209415 -0.722222222222222
3R Ets96B FBgn0039225 FBtr0084697 3003 94 0.0209922662555934 463.889278499999 55 0.00222912851910208 1456.0957215 40 0.0862533692722374 463.749999999999 3 0.00206008583690987 1456.25 -0.0726676248237543 -6.80141843971631
3R Ude FBgn0039226 FBtr0331698 1382 39 0.0246693229126087 207.354508333334 26 0.00302359163496625 740.645491666665 34 0.162874251497006 208.750000000001 5 0.00676361176868449 739.249999999999 -0.0693119756464794 -3.53333333333333
3R polybromo FBgn0039227 FBtr0084740 5119 150 0.0147420965989529 1134.16914833334 43 0.000408944917722933 3827.83085166663 96 0.0846249908176005 1134.41666666667 15 0.00391892186105248 3827.5833333333 0.0172684335140862 -0.834666666666667
3R veli FBgn0039269 FBtr0301664 1047 31 0.0196267891368132 180.950336833333 12 0.00267685735776664 557.001663166667 16 0.0934493815849747 181.916666666667 10 0.0179829162295819 556.083333333333 0.0413609277339129 0.380645161290323
3R PQBP1 FBgn0039270 FBtr0084765 868 38 0.027942652729488 160242 8 0.000938095508573351 532.758000000001 9 0.0560165975103734 160.666666666667 4 0.00751408891671884 532.333333333334 0.0857932625491252 0.526315789473684
3R danr FBgn0039283 FBtr0084780 1832 45 0.0128073685502656 305.788393833333 21 0.00112518876063806 951.211606166665 21 0.068515497553018 306.5 4 0.00420831141504472 950.499999999998 -0.0228926341775911 -1.45
3R Cad96Cb FBgn0039294 FBtr0301090 3016 114 0.0261401485112956 587.772170666666 19 0.000416366356593278 1770.22782933334 61 0.107523823069265 585.916666666666 4 0.00225723019045379 1772.08333333334 0.00488269854349289 -1.54166666666667
3R Nup358 FBgn0039302 FBtr0304692 8553 121 0.0048356736516693 1900.93466716664 138 0.00137557565764135 6253.19433283341 193 0.105277010132914 1899.74999999997 170 0.0278210816644679 6254.25000000006 -0.0124383129707989 -0.294798249878464
3R XNP FBgn0039338 FBtr0084837 4493 155 0.0208647679845965 902.63533333334 28 0.000227935961110746 3030.36466666665 62 0.0686220254565573 903.500000000007 18 0.0059415745172471 3029.49999999998 0.0688782631518758 0.377777777777778
3R Lgr3 FBgn0039354 FBtr0084899 3005 121 0.0223435534243825 570.482666666667 26 0.000864662192055395 1724.51733333334 54 0.0961538461538461 572 11 0.00638421358096343 1723 0.0250051631371295 -0.0548459804658152
3R dys FBgn0039411 FBtr0300618 3959 96 0.0187919461973266 633.083735000001 61 0.00124580570347416 2126.96426500001 25 0.0395361096468107 632.333333333334 7 0.00328998903336988 2127.66666666668 0.0146491300582659 -1.26934523809524
3R TwdlP FBgn0039435 FBtr0085058 757 28 0.0126414681665737 162.262123333333 28 0.00234809937544861 497.737876666667 11 0.0676923076923077 162.5 3 0.00603015075376884 497.500000000001 -0.0748536052259529 -2.66666666666667
3R TwdlO FBgn0039438 FBtr0085054 807 21 0.011891771015107 173.6495 9 0.000270989049734784 513.3505 5 0.028735632183908 174 3 0.00584795321637426 513 0.146815983361154 0.285714285714286
3R TwdlK FBgn0039439 FBtr0085053 840 45 0.0475136598932437 185.6085 31 0.00492397580421608 555.391500000001 16 0.085925262922354 186.208333333333 7 0.0126173488546752 554.791666666667 0.0341379612717446 -0.574603174603175
3R TwdlJ FBgn0039440 FBtr0114538 908 59 0.0381890867795138 210.18743 41 0.00503081354753738 611.71657 14 0.0712589073634204 210.5 1 0.00327064595257563 611.5 -0.0725165170854337 -8.72881355932203
3R TwdlS FBgn0039443 FBtr0085034 810 31 0.0244045091661742 169.154942666667 41 0.0045206806473578 514.845057333334 14 0.0825552825552825 169.583333333333 6 0.0116636967438846 514.416666666667 -0.0324952165403726 -2.08602150537634
3R TwdlD FBgn0039444 FBtr0085035 965 47 0.0348849942008365 193.21519 23 0.00181541143296578 574.78481 12 0.062015503875969 193.5 6 0.010443864229765 574.5 0.0946683733620495 0.0212765957446809
3R TwdlQ FBgn0039448 FBtr0085049 893 34 0.0174470674819582 170.459833333333 22 0.00224285102240278 564.540166666667 21 0.12298682284041 170.75 4 0.00708905626938413 564.25 -0.0594092069806212 -2.39705882352941
3R CG5484 FBgn0039450 FBtr0085039 1522 41 0.021992380692271 299.0485 23 0.00123134897172566 906.951499999998 21 0.0701559020044544 299.333333333333 3 0.00330882352941177 906.666666666665 -0.00798153223522582 -2.92682926829268
3R Cpr97Ea FBgn0039480 FBtr0085136 1514 49 0.022785346545286 292.960166666667 26 0.000902163931026631 805.039833333332 24 0.082051282051282 292.5 1 0.00124146492861577 805.499999999999 -0.0231812210596489 -11.734693877551
3R Cpr97Eb FBgn0039481 FBtr0085135 1054 35 0.0150785134138534 173.15965 17 0.00177190509110207 531.855350000001 16 0.0923965351299326 173.166666666667 1 0.00188028831087433 531.833333333334 -0.0852106279595556 -6.77142857142857
3R CG5984 FBgn0039500 FBtr0085181 1447 38 0.0287324465325247 205.538455 30 0.00168344227866401 607.617545 17 0.0831634732980024 204.416666666667 7 0.0115021224154457 608.583333333333 0.0661552047300484 -0.917293233082707
3R CG14260 FBgn0039504 FBtr0085157 919 27 0.0222626263759135 169.521033333333 25 0.00304335142328537 577.463966666667 12 0.070657507360157 169.833333333333 7 0.0138608143228415 577.166666666667 0.0437355918900986 -0.587301587301587
3R dsd FBgn0039528 FBtr0301390 5602 177 0.022587164158064 944.475504666673 34 0.0002964470426869 3024.52449533332 60 0.0634696755994354 945.33333333334 3 0.000992172858560252 3023.66666666665 0.00243707216804393 -2.84180790960452
3R Mes-4 FBgn0039559 FBtr0085267 4589 126 0.00889454917454705 995.448973500007 83 0.00177762523135471 3285.55071149998 99 0.10133779264214 996.666666666673 84 0.0255759667106466 3284.33333333332 0.034956051694044 0.223639455782313
3R CG5514 FBgn0039560 FBtr0085253 3901 98 0.0141796096717242 814.795872666674 171 0.00411685029212525 2635.19568533333 67 0.0817821177906615 819.250000000007 50 0.0190059868858691 2630.75 -0.0364343127976354 -1.33816326530612
3R mfrn FBgn0039561 FBtr0085266 3037 38 0.0147502491786125 291.9495 7 0.000829418375929365 845.050499999999 18 0.0616438356164383 292 3 0.00355029585798817 844.999999999999 0.00122006006512997 -0.105263157894737
3R CG17856 FBgn0039576 FBtr0085279 503 20 0.0539172124468824 77.1278333333333 9 0.000698122670999676 255.872166666666 4 0.0513918629550322 77.8333333333333 1 0.00391900718484651 255.166666666666 0.0580716557509658 -0.8
3R CG9990 FBgn0039594 FBtr0085308 3746 138 0.0222265358490046 589.344203333333 17 0.000248041592387825 1834.65579666667 28 0.0475247524752476 589.166666666666 1 0.000545008629303296 1834.83333333334 0.00030132761428883 -2.44927536231884
3R CG14521 FBgn0039617 FBtr0085347 3105 42 0.0111378189335788 306436 10 0.00149596588747641 932.563999999998 13 0.0422993492407809 307.333333333333 2 0.00214669051878355 931.666666666665 -0.0701111516239091 -0.547619047619047
3R ppk19 FBgn0039679 FBtr0085451 1536 82 0.0321338898475764 349.4380735 59 0.0037402682841475 1183.5289265 29 0.0823863636363637 352 36 0.0305214073760068 1179.5 0.166060786806988 0.420392953929539
3R neo FBgn0039704 FBtr0085485 2977 78 0.0104351040905899 534.290471666665 22 0.00111568912429175 1697.70952833334 24 0.0447900466562987 535.833333333332 7 0.0041269529330844 1696.16666666667 -0.012223391149198 0.0329670329670331
3R RpS28a FBgn0039739 FBtr0085601 304 5 0.0181585614670737 49.9333333333333 12 0.00181925660012233 142.033666666667 3 0.0813559322033898 49.1666666666667 4 0.0348229831688915 143.583333333333 0.208671997459164 -0.8
3R CDase FBgn0039774 FBtr0085645 2372 119 0.0311844575643929 509.512334666665 13 0.000942434093689057 1602.48766533334 30 0.0588812561334643 509.499999999999 2 0.00124804992199688 1602.5 -0.00857864194491693 -0.638655462184874
3R PH4alphaSG2 FBgn0039779 FBtr0085653 1683 82 0.0329482866438617 369.894570499999 71 0.00287954043560744 1211.1054295 23 0.0649526387009473 369.5 22 0.0189847296739579 1211.5 0.145805709602713 0.094789356984479
3R dj-1beta FBgn0039802 FBtr0085703 733 39 0.046170891829874 157.84966 19 0.00183273127316425 457.15034 9 0.0573248407643312 157 5 0.0109170305676856 458 0.12179652541789 0.123076923076923
3R Cpr100A FBgn0039805 FBtr0085710 1378 37 0.0292880664148797 174.875608333333 11 0.000987552169298608 547.842466666667 7 0.0401146131805157 174.5 1 0.00182315405651777 548.500000000001 0.0108541169872067 -1.08108108108108
3R nyo FBgn0039852 FBtr0300875 3762 42 0.0071025475560974 592.483324999999 28 0.00107719185772341 1822.51667500001 23 0.0389061178460671 591.166666666666 5 0.00274147857077583 1823.83333333334 -0.0658646282068519 -2.06666666666667
3R CycG FBgn0039858 FBtr0085799 2545 31 0.00568006788195078 410.172995999999 11 0.00070909208112354 1287.523992 9 0.0219422998780984 410.166666666666 4 0.00310599197618739 1287.83333333333 0.0130165343413776 0.201612903225806
3R RhoGAP100F FBgn0039883 FBtr0302181 11833 37 0.00229408208663032 1425.10999999999 27 0.000101994757489384 4172.88999999997 112 0.0785230193970558 1426.33333333333 19 0.0045545345585298 4171.66666666664 0.0122552865037502 -3.30156472261735
3R raps FBgn0040080 FBtr0085189 3279 88 0.0271469518658647 485.927097666665 27 0.00176448553087381 1488.07290233334 42 0.0862865947611713 486.749999999998 2 0.00134476382585308 1487.25 -0.0456850174319117 -5.44318181818182
X p115 FBgn0040087 FBtr0071089 2756 66 0.00638335763800377 616.9325 23 0.000208038902011907 1891.08250000001 58 0.0940667657791593 616.583333333333 5 0.00264352117019869 1891.41666666668 -0.00422775257641652 -3.04242424242424
X meso18E FBgn0040089 FBtr0074812 2521 88 0.0292938790865027 387.293470666666 32 0.00132495901487224 1271.70652933333 22 0.0565673880437113 388.916666666666 13 0.0102355488485008 1270.08333333333 0.109947368276017 0.384615384615385
3R krz FBgn0040206 FBtr0085877 5281 10 0.00327108802746617 338.5 1 1.30619994703056e-05 1071.5 27 0.079901356350185 337.916666666666 3 0.00279828993392927 1072.08333333333 0.0298594977326302 0.0999999999999999
X kat80 FBgn0040207 FBtr0074246 3186 127 0.0249318040106353 563.143432666665 28 0.000470863223112529 1893.85656733334 31 0.0551601423487546 561.999999999999 4 0.0021108179419525 1895.00000000001 0.0183207127506941 -0.708661417322835
3R Kat60 FBgn0040208 FBtr0078827 2563 10 0.00246370031117691 414.904999999999 4 0.000259181160351824 1301095 34 0.08234106962664 412.916666666666 7 0.00537187440046044 1303.08333333333 -0.0339425497085874 -0.942857142857143
2L dyn-p25 FBgn0040228 FBtr0080693 730 33 0.0291876451537038 139.623333333333 1 2.34054086525896e-05 427.376666666667 9 0.064516129032258 139.5 1 0.00233918128654971 427.5 0.034187461456335 0.727272727272727
3L dbo FBgn0040230 FBtr0075505 3650 39 0.0102541966370512 471.969833333332 2 2.28178884276715e-05 1397.03016666667 33 0.0720720720720722 471.749999999999 1 0.000715691536947575 1397.25 0.00761229663037549 -0.692307692307692
2L Top3alpha FBgn0040268 FBtr0081246 3925 36 0.0015744900994692 894.299481000005 51 0.00130279032235046 2855.70051899999 119 0.133047610174228 894.416666666671 41 0.0143578369860216 2855.58333333332 -0.355381608069996 -3.11178861788618
3R Sulf1 FBgn0040271 FBtr0083273 4835 105 0.0181478221018556 773.994804000004 52 0.00115372574568475 2568.005196 63 0.0814918615931871 773.083333333336 19 0.00739611379634736 2568.91666666667 0.0234333930873286 -0.642105263157895
3R SMC1 FBgn0040283 FBtr0084541 3924 158 0.0261238674139035 812.139333333338 6 5.66664156008841e-05 2901.86066666666 69 0.0848795489492563 812.916666666671 3 0.00103409645821963 2901.08333333332 0.00987201507322495 0.126582278481013
3L RecQ4 FBgn0040290 FBtr0076729 5041 193 0.0226448990878378 1097.01609188267 112 0.00240294300391521 3639.98390811732 104 0.0955703883495143 1098.66666666667 40 0.01099404489235 3638.33333333332 0.00723391850951524 -0.50880829015544
2L Nhe2 FBgn0040297 FBtr0299912 6233 44 0.00500449305731106 951.730667000008 22 0.000549821359332921 3014.26933299999 66 0.0694249649368858 950.666666666674 23 0.00762957843814792 3014.58333333332 2.53366977811254e-05 -0.434782608695652
3L Myt1 FBgn0040298 FBtr0077118 1940 71 0.0208872381777524 385.090684999999 20 0.000355955843413802 1213.909315 27 0.0700389105058367 385.499999999999 5 0.00412031314379893 1213.5 0.0388041298095846 -0.52112676056338
3L HGTX FBgn0040318 FBtr0075720 3014 47 0.0180028056350479 354.308173333332 17 0.000895927170180614 1184.69182666667 18 0.0507996237064912 354.333333333332 3 0.00253235790658413 1184.66666666667 7.61817180368052e-05 -1.17021276595745
X Gclc FBgn0040319 FBtr0071107 3426 107 0.0239617304221659 500.290159999997 23 0.000467154605442349 1650.70984000001 43 0.0880293431143719 499.833333333331 6 0.0042394266680125 1651.16666666667 0.0268234536158968 -0.540498442367601
X Seipin FBgn0040336 FBtr0070442 2045 58 0.0309159635096057 274.169838333334 17 0.000545089202712515 835.830161666665 22 0.0804142552543405 273.583333333334 6 0.00717345820464283 836.416666666665 0.064574438221927 -0.0747126436781609
X MED22 FBgn0040339 FBtr0070165 602 10 0.00659091149352225 92.7119999999999 1 2.97426439267464e-05 336288 12 0.12914798206278 92.9166666666666 1 0.00297545251673692 336.083333333333 0.0180278454157271 -0.2
X CG11398 FBgn0040366 FBtr0070250 1487 23 0.00963901342904517 219.457230666667 39 0.00587718601533862 767.542769333332 21 0.0952201020215378 220.541666666667 14 0.0195705354715956 766.458333333333 -0.208288469513557 -1.54347826086957
X boi FBgn0040388 FBtr0070458 2721 1 0.000469937866391145 398.656422666666 6 9.43286166328159e-05 1242.29634533333 0 0 398.833333333332 1 0.000805044948342949 1242.16666666667 0.832829665644326 1
3L BobA FBgn0040487 FBtr0075673 627 5 0.0191277962896138 51.2043466666667 11 0.00519547561491142 182.810653333333 8 0.156351791530945 51.1666666666667 3 0.01640838650866 182.833333333333 -0.118623188778468 -4.86666666666667
2L ACXC FBgn0040508 FBtr0080413 3505 118 0.0179193220718417 779.345500000003 10 0.000307934849287794 2610.6545 69 0.0897963546956007 779.54166666667 36 0.0137906817129815 2610.45833333333 0.116237151325496 0.837570621468927
2L ACXB FBgn0040509 FBtr0080414 3557 99 0.012990318943163 771.757114000003 35 0.000876125986914369 2570.242886 87 0.114372360012996 769.41666666667 43 0.0167147160765767 2572.58333333333 0.0643253243597291 0.284707540521494
2L ACXA FBgn0040510 FBtr0080415 3554 126 0.0161948837607081 760.315333333336 23 0.000672519853414285 2575.68466666666 84 0.112608434720934 763.708333333336 57 0.0229367457682028 2572.29166666667 0.129347476587187 0.730994152046784
3R CG8369 FBgn0040532 FBtr0081920 431 2 0.000305480347814726 65.4916666666667 4 0.000604726967279874 216.508333333333 8 0.121518987341772 65.8333333333334 1 0.00462606013878181 216.166666666667 -0.627711223122546 -15
2R CG9445 FBgn0040674 FBtr0086210 982 2 0.00213478708054312 50.3333333333334 1 0.000210492996349471 159.666666666667 7 0.14 50 6 0.0375 160 0.121515853413076 0.416666666666667
2R Prosap FBgn0040752 FBtr0087601 7979 264 0.024359161021913 1355.99265499999 81 0.000618637476819648 4257.00726999997 89 0.0656584286241245 1355.49999999999 8 0.00187903699354083 4257.49999999997 0.00305464842051145 -2.41335227272727
2L CG13998 FBgn0040949 FBtr0079241 331 15 0.0191769323470943 68.9196001666667 11 0.00785891865692657 222.080399833333 4 0.0575539568345323 69.5 4 0.018058690744921 221.5 -0.0518534702412976 0.266666666666667
2R wun2 FBgn0041087 FBtr0088506 1968 38 0.0278749016371195 251.871166666667 26 0.00354816471800934 798.128833333332 17 0.0673267326732672 252.5 14 0.0175548589341693 797.499999999999 0.0938999262733728 0.169172932330827
3L rols FBgn0041096 FBtr0076053 6275 217 0.0234846150464844 1409.28816399999 84 0.000652049891951751 4290.71082799997 126 0.0901295168253597 1409.08333333333 10 0.00256355479598378 4290.91666666664 0.00064146730106231 -3.87741935483871
2L robo3 FBgn0041097 FBtr0077921 5504 261 0.0288087568090909 1009.35033033334 61 0.000791232422929118 3016.64966966665 57 0.0595681310498879 1007.25000000001 22 0.0072950344027191 3015.74999999998 0.0823730993584835 0.394461859979101
3L park FBgn0041100 FBtr0078318 1630 15 0.00266499916453878 329.791381666667 8 0.000590600753269569 1116.20861833333 30 0.0937972768532527 330.5 3 0.00268937696100404 1115.5 -0.153537682429905 -4.33333333333333
2L nht FBgn0041103 FBtr0300021 948 26 0.0214266372178723 166909 14 0.000921633768995399 568091 11 0.0663650075414781 165.75 25 0.043917435221783 569.25 0.356987298662989 0.763076923076923
2L lilli FBgn0041111 FBtr0077632 7956 219 0.0220095730934517 1205.23180416667 97 0.00149995658877829 3813.7681958333 49 0.0406049305987155 1206.75 27 0.00734474391763401 3812.24999999996 0.0893740283536299 0.19617791307289
3L exex FBgn0041156 FBtr0076751 2378 91 0.0293643252384453 389.302265205332 47 0.00257799564725683 1185.69564602667 25 0.0643224699828476 388.666666666665 3 0.00252880022478224 1186.33333333333 -0.0428805799342124 -3.3040293040293
3L comm2 FBgn0041160 FBtr0075580 1516 35 0.0161047830548526 241.001681 29 0.00166785436699743 787.998318999999 10 0.0413507925568573 241.833333333334 2 0.00254075799280119 787.166666666666 -0.0359567648018935 -3.14285714285714
3L ago FBgn0041171 FBtr0073245 5332 102 0.00784555341019613 975.644623333338 51 0.000513711547475671 3002.35513666666 63 0.0666040474767309 975.916666666672 24 0.00799444829979183 3002.08333333332 0.0457121942348224 -0.3125
2R Vhl FBgn0041174 FBtr0088115 1309 15 0.0119716549630278 136.376833333333 2 0.00124558257888655 397.623166666667 9 0.0660146699266504 136.333333333333 1 0.00251466890192791 397.666666666667 -0.0575444735610544 -0.2
2L Pkd2 FBgn0041195 FBtr0080365 3271 132 0.0302317374664496 666.190557666668 46 0.00143407326309967 2105.51808533334 61 0.0914371369683341 667.125000000001 55 0.0261298176851356 2104875 0.176967032161506 0.613498622589532
X Femcoat FBgn0041252 FBtr0070663 833 15 0.0146352809923507 127.852296666667 20 0.00291614841802614 475.147703333334 5 0.0391134289439374 127.833333333333 7 0.0147316730971589 475.166666666667 0.107444788351939 0.0476190476190476
3L Cct1 FBgn0041342 FBtr0072738 2486 83 0.0251445884105967 379.662174999999 31 0.00110321043709745 1198.337825 18 0.0472647702407004 380.833333333332 3 0.00250591674787693 1197.16666666667 0.00831866104002379 -1.24096385542169
2R olf186-F FBgn0041585 FBtr0114614 3581 65 0.0301786782174812 379.967151 26 0.00112506188092606 1141.032849 19 0.049978079789566 380.166666666666 1 0.000876552227903579 1140.83333333333 -0.0187037459921439 -6.6
3L dlp FBgn0041604 FBtr0075679 3761 64 0.0192845091121479 528.834999999998 25 0.000932836217876672 1766.16500000001 49 0.0927444794952686 528.333333333331 5 0.00283018867924527 1766.66666666668 -0.016528060282111 -2.828125
3L tral FBgn0041775 FBtr0332641 2911 61 0.0132682492013067 455.617927999999 37 0.000823765842271807 1515.381592 39 0.085714285714286 454.999999999999 8 0.00527704485488126 1516 -0.000461184661382126 -1.95696721311475
2L Pax FBgn0041789 FBtr0081211 2447 57 0.0184891061256342 401.241166666666 12 0.000516652133506151 1341.75883333333 27 0.0673736743605741 400.749999999999 4 0.00298007077668094 1342.25 0.0151744024970705 -0.421052631578947
